,age_start,age_end,sex,race_ethnicity,relationship,proportion
1920,30,40,Male,Asian,Adopted child,0.005578019093307164
1921,30,40,Male,Asian,Biological child,0.2091794553686313
1922,30,40,Male,Asian,Child-in-law,0.039347060135057475
1923,30,40,Male,Asian,Foster child,0.0
1924,30,40,Male,Asian,Grandchild,0.015770722792886813
1925,30,40,Male,Asian,Opp-sex partner,0.08704211562428145
1926,30,40,Male,Asian,Opp-sex spouse,0.10987469145399985
1927,30,40,Male,Asian,Other nonrelative,0.10382225490554443
1928,30,40,Male,Asian,Other relative,0.08197110447250237
1929,30,40,Male,Asian,Parent,0.00019770741332187923
1930,30,40,Male,Asian,Parent-in-law,6.1009037862103525e-06
1931,30,40,Male,Asian,Roommate,0.2626269659425969
1932,30,40,Male,Asian,Same-sex partner,0.0052950496420457885
1933,30,40,Male,Asian,Same-sex spouse,0.0019882837767986852
1934,30,40,Male,Asian,Sibling,0.06154461316297651
1935,30,40,Male,Asian,Stepchild,0.015755855312263138
1936,30,40,Male,Black,Adopted child,0.0070339952237794025
1937,30,40,Male,Black,Biological child,0.3008086738124717
1938,30,40,Male,Black,Child-in-law,0.029476096483507366
1939,30,40,Male,Black,Foster child,0.0
1940,30,40,Male,Black,Grandchild,0.03550307134455141
1941,30,40,Male,Black,Opp-sex partner,0.16951773087416816
1942,30,40,Male,Black,Opp-sex spouse,0.05694690540702126
1943,30,40,Male,Black,Other nonrelative,0.11115435101763772
1944,30,40,Male,Black,Other relative,0.07697078692528567
1945,30,40,Male,Black,Parent,0.00024125573051734356
1946,30,40,Male,Black,Parent-in-law,7.4447284248360595e-06
1947,30,40,Male,Black,Roommate,0.13507986182633228
1948,30,40,Male,Black,Same-sex partner,0.00665974023402449
1949,30,40,Male,Black,Same-sex spouse,0.002496721065002407
1950,30,40,Male,Black,Sibling,0.047221755594896345
1951,30,40,Male,Black,Stepchild,0.020881609732379555
1952,30,40,Male,Latino,Adopted child,0.008532327547814378
1953,30,40,Male,Latino,Biological child,0.2222837785439764
1954,30,40,Male,Latino,Child-in-law,0.05878357832284841
1955,30,40,Male,Latino,Foster child,0.0
1956,30,40,Male,Latino,Grandchild,0.020412655935746534
1957,30,40,Male,Latino,Opp-sex partner,0.1429117088203336
1958,30,40,Male,Latino,Opp-sex spouse,0.07205370166878372
1959,30,40,Male,Latino,Other nonrelative,0.11949283374862284
1960,30,40,Male,Latino,Other relative,0.09613239728063644
1961,30,40,Male,Latino,Parent,0.00028607092656338844
1962,30,40,Male,Latino,Parent-in-law,8.827646721338891e-06
1963,30,40,Male,Latino,Roommate,0.1745256539605541
1964,30,40,Male,Latino,Same-sex partner,0.011205933616373521
1965,30,40,Male,Latino,Same-sex spouse,0.00301994944319728
1966,30,40,Male,Latino,Sibling,0.05290119343121335
1967,30,40,Male,Latino,Stepchild,0.017449389106614623
1968,30,40,Male,Multiracial or Other,Adopted child,0.007354822672731721
1969,30,40,Male,Multiracial or Other,Biological child,0.2765498425915438
1970,30,40,Male,Multiracial or Other,Child-in-law,0.044135582963195065
1971,30,40,Male,Multiracial or Other,Foster child,0.0
1972,30,40,Male,Multiracial or Other,Grandchild,0.020797443766790682
1973,30,40,Male,Multiracial or Other,Opp-sex partner,0.2013989008349506
1974,30,40,Male,Multiracial or Other,Opp-sex spouse,0.04784191335904324
1975,30,40,Male,Multiracial or Other,Other nonrelative,0.09935554565228553
1976,30,40,Male,Multiracial or Other,Other relative,0.04089706932270244
1977,30,40,Male,Multiracial or Other,Parent,0.00025085169558028734
1978,30,40,Male,Multiracial or Other,Parent-in-law,7.740843065158335e-06
1979,30,40,Male,Multiracial or Other,Roommate,0.1864887876299142
1980,30,40,Male,Multiracial or Other,Same-sex partner,0.006960452720513667
1981,30,40,Male,Multiracial or Other,Same-sex spouse,0.0026087563075154565
1982,30,40,Male,Multiracial or Other,Sibling,0.044607838977368204
1983,30,40,Male,Multiracial or Other,Stepchild,0.02074445066279988
1984,30,40,Male,NHOPI,Adopted child,0.007999006924650236
1985,30,40,Male,NHOPI,Biological child,0.2674141825504148
1986,30,40,Male,NHOPI,Child-in-law,0.052766276194048306
1987,30,40,Male,NHOPI,Foster child,0.0
1988,30,40,Male,NHOPI,Grandchild,0.02261989309493458
1989,30,40,Male,NHOPI,Opp-sex partner,0.16287030450485285
1990,30,40,Male,NHOPI,Opp-sex spouse,0.06697244152183296
1991,30,40,Male,NHOPI,Other nonrelative,0.11547432085683251
1992,30,40,Male,NHOPI,Other relative,0.0599937188684521
1993,30,40,Male,NHOPI,Parent,0.00027011927923703137
1994,30,40,Male,NHOPI,Parent-in-law,8.335406880988431e-06
1995,30,40,Male,NHOPI,Roommate,0.16943105376371054
1996,30,40,Male,NHOPI,Same-sex partner,0.007564248465171916
1997,30,40,Male,NHOPI,Same-sex spouse,0.0028337100616322502
1998,30,40,Male,NHOPI,Sibling,0.04122931104580962
1999,30,40,Male,NHOPI,Stepchild,0.022553077461539207
2000,30,40,Male,White,Adopted child,0.0077839682555347475
2001,30,40,Male,White,Biological child,0.2775383234466169
2002,30,40,Male,White,Child-in-law,0.058016006899141784
2003,30,40,Male,White,Foster child,0.0
2004,30,40,Male,White,Grandchild,0.02189894457759904
2005,30,40,Male,White,Opp-sex partner,0.1720128099988806
2006,30,40,Male,White,Opp-sex spouse,0.06561320980146448
2007,30,40,Male,White,Other nonrelative,0.1168712723608168
2008,30,40,Male,White,Other relative,0.043730511302026764
2009,30,40,Male,White,Parent,0.00024853483008015903
2010,30,40,Male,White,Parent-in-law,7.669348662068554e-06
2011,30,40,Male,White,Roommate,0.1679064694677914
2012,30,40,Male,White,Same-sex partner,0.0068396393900756166
2013,30,40,Male,White,Same-sex spouse,0.0021151689435832182
2014,30,40,Male,White,Sibling,0.03409095481624125
2015,30,40,Male,White,Stepchild,0.02532651656148509
2016,40,50,Female,AIAN,Adopted child,0.008964389188774404
2017,40,50,Female,AIAN,Biological child,0.18880029021192118
2018,40,50,Female,AIAN,Child-in-law,0.03322282207923206
2019,40,50,Female,AIAN,Foster child,0.0
2020,40,50,Female,AIAN,Grandchild,0.008983463866979442
2021,40,50,Female,AIAN,Opp-sex partner,0.16534626314820475
2022,40,50,Female,AIAN,Opp-sex spouse,0.12861772939756144
2023,40,50,Female,AIAN,Other nonrelative,0.13914864286584266
2024,40,50,Female,AIAN,Other relative,0.07241342461730252
2025,40,50,Female,AIAN,Parent,0.04022788710503865
2026,40,50,Female,AIAN,Parent-in-law,0.009645354087830313
2027,40,50,Female,AIAN,Roommate,0.10702207081281728
2028,40,50,Female,AIAN,Same-sex partner,0.009746065210780799
2029,40,50,Female,AIAN,Same-sex spouse,0.005964728953045917
2030,40,50,Female,AIAN,Sibling,0.06426268452909187
2031,40,50,Female,AIAN,Stepchild,0.01763418392557686
2032,40,50,Female,Asian,Adopted child,0.006145089195245739
2033,40,50,Female,Asian,Biological child,0.11275201446079475
2034,40,50,Female,Asian,Child-in-law,0.022963513950170513
2035,40,50,Female,Asian,Foster child,0.0
2036,40,50,Female,Asian,Grandchild,0.006177750861371396
2037,40,50,Female,Asian,Opp-sex partner,0.11949135328048055
2038,40,50,Female,Asian,Opp-sex spouse,0.2377045003195867
2039,40,50,Female,Asian,Other nonrelative,0.12136686608262189
2040,40,50,Female,Asian,Other relative,0.09807330946641381
2041,40,50,Female,Asian,Parent,0.02741422524690054
2042,40,50,Female,Asian,Parent-in-law,0.006579223813743717
2043,40,50,Female,Asian,Roommate,0.15569936330700007
2044,40,50,Female,Asian,Same-sex partner,0.0066708769447471235
2045,40,50,Female,Asian,Same-sex spouse,0.004077269881073112
2046,40,50,Female,Asian,Sibling,0.06274639587816405
2047,40,50,Female,Asian,Stepchild,0.012138247311686038
2048,40,50,Female,Black,Adopted child,0.0076515334102627095
2049,40,50,Female,Black,Biological child,0.29773411526256754
2050,40,50,Female,Black,Child-in-law,0.019829436785176766
2051,40,50,Female,Black,Foster child,0.0
2052,40,50,Female,Black,Grandchild,0.007676935104267803
2053,40,50,Female,Black,Opp-sex partner,0.09593047081006337
2054,40,50,Female,Black,Opp-sex spouse,0.091333368275099
2055,40,50,Female,Black,Other nonrelative,0.11571764107048377
2056,40,50,Female,Black,Other relative,0.10789719850587276
2057,40,50,Female,Black,Parent,0.04062093215065382
2058,40,50,Female,Black,Parent-in-law,0.008217557522284261
2059,40,50,Female,Black,Roommate,0.09400065064265352
2060,40,50,Female,Black,Same-sex partner,0.008314050634701376
2061,40,50,Female,Black,Same-sex spouse,0.005085801008154755
2062,40,50,Female,Black,Sibling,0.08491540278330449
2063,40,50,Female,Black,Stepchild,0.01507490603445406
2064,40,50,Female,Latino,Adopted child,0.006938400998392605
2065,40,50,Female,Latino,Biological child,0.17462968989962807
2066,40,50,Female,Latino,Child-in-law,0.039064115379506506
2067,40,50,Female,Latino,Foster child,0.0
2068,40,50,Female,Latino,Grandchild,0.006967239475105507
2069,40,50,Female,Latino,Opp-sex partner,0.1321951051729888
2070,40,50,Female,Latino,Opp-sex spouse,0.1278815932983548
2071,40,50,Female,Latino,Other nonrelative,0.1304170332782986
2072,40,50,Female,Latino,Other relative,0.0993269690128774
2073,40,50,Female,Latino,Parent,0.07908637450574017
2074,40,50,Female,Latino,Parent-in-law,0.00744199022455565
2075,40,50,Female,Latino,Roommate,0.08893120641190597
2076,40,50,Female,Latino,Same-sex partner,0.0075361921485008945
2077,40,50,Female,Latino,Same-sex spouse,0.004608374610328463
2078,40,50,Female,Latino,Sibling,0.08129098815467069
2079,40,50,Female,Latino,Stepchild,0.013684727429145834
2080,40,50,Female,Multiracial or Other,Adopted child,0.007609837461101464
2081,40,50,Female,Multiracial or Other,Biological child,0.2552727990726599
2082,40,50,Female,Multiracial or Other,Child-in-law,0.02829366818186478
2083,40,50,Female,Multiracial or Other,Foster child,0.0
2084,40,50,Female,Multiracial or Other,Grandchild,0.007635440099439864
2085,40,50,Female,Multiracial or Other,Opp-sex partner,0.16065515359860408
2086,40,50,Female,Multiracial or Other,Opp-sex spouse,0.10572961585906837
2087,40,50,Female,Multiracial or Other,Other nonrelative,0.15701651444947157
2088,40,50,Female,Multiracial or Other,Other relative,0.06151553917132982
2089,40,50,Female,Multiracial or Other,Parent,0.03407147670259902
2090,40,50,Female,Multiracial or Other,Parent-in-law,0.008172211084401268
2091,40,50,Female,Multiracial or Other,Roommate,0.09109439208408793
2092,40,50,Female,Multiracial or Other,Same-sex partner,0.00826857023392951
2093,40,50,Female,Multiracial or Other,Same-sex spouse,0.005057886491186161
2094,40,50,Female,Multiracial or Other,Sibling,0.05461327145862495
2095,40,50,Female,Multiracial or Other,Stepchild,0.014993624051631294
2096,40,50,Female,NHOPI,Adopted child,0.008430737895753136
2097,40,50,Female,NHOPI,Biological child,0.23685976834535932
2098,40,50,Female,NHOPI,Child-in-law,0.03128088859888438
2099,40,50,Female,NHOPI,Foster child,0.0
2100,40,50,Female,NHOPI,Grandchild,0.008452384387418516
2101,40,50,Female,NHOPI,Opp-sex partner,0.15555236885564014
2102,40,50,Female,NHOPI,Opp-sex spouse,0.12095629709919824
2103,40,50,Female,NHOPI,Other nonrelative,0.13090662367880693
2104,40,50,Female,NHOPI,Other relative,0.06811999636304748
2105,40,50,Female,NHOPI,Parent,0.0378024526941464
2106,40,50,Female,NHOPI,Parent-in-law,0.009064981516946138
2107,40,50,Female,NHOPI,Roommate,0.10074706028736759
2108,40,50,Female,NHOPI,Same-sex partner,0.00916397809758973
2109,40,50,Female,NHOPI,Same-sex spouse,0.005607461199846538
2110,40,50,Female,NHOPI,Sibling,0.06046111559912751
2111,40,50,Female,NHOPI,Stepchild,0.01659388538086793
2112,40,50,Female,White,Adopted child,0.0091742919589521
2113,40,50,Female,White,Biological child,0.24637949513757243
2114,40,50,Female,White,Child-in-law,0.03091799515665752
2115,40,50,Female,White,Foster child,0.0
2116,40,50,Female,White,Grandchild,0.0084407053347688
2117,40,50,Female,White,Opp-sex partner,0.17763553073796873
2118,40,50,Female,White,Opp-sex spouse,0.11758300882780587
2119,40,50,Female,White,Other nonrelative,0.13368851008597005
2120,40,50,Female,White,Other relative,0.04953409801984874
2121,40,50,Female,White,Parent,0.027525087289969035
2122,40,50,Female,White,Parent-in-law,0.010606796401336525
2123,40,50,Female,White,Roommate,0.10291942791801108
2124,40,50,Female,White,Same-sex partner,0.010766978692188123
2125,40,50,Female,White,Same-sex spouse,0.00669045017054446
2126,40,50,Female,White,Sibling,0.04922544671324049
2127,40,50,Female,White,Stepchild,0.018912177555165964
2128,40,50,Male,AIAN,Adopted child,0.0066146413379913555
2129,40,50,Male,AIAN,Biological child,0.26698607762968873
2130,40,50,Male,AIAN,Child-in-law,0.04533406045350012
2131,40,50,Male,AIAN,Foster child,0.0
2132,40,50,Male,AIAN,Grandchild,0.00878318797284319
2133,40,50,Male,AIAN,Opp-sex partner,0.15059241075624696
2134,40,50,Male,AIAN,Opp-sex spouse,0.09211403562300848
2135,40,50,Male,AIAN,Other nonrelative,0.12680278916093607
2136,40,50,Male,AIAN,Other relative,0.06351668364266996
2137,40,50,Male,AIAN,Parent,0.011863971109347938
2138,40,50,Male,AIAN,Parent-in-law,0.0035237333835310544
2139,40,50,Male,AIAN,Roommate,0.13477479748830432
2140,40,50,Male,AIAN,Same-sex partner,0.006085784793255671
2141,40,50,Male,AIAN,Same-sex spouse,0.0031305145395525364
2142,40,50,Male,AIAN,Sibling,0.06136388960773592
2143,40,50,Male,AIAN,Stepchild,0.018513422501387697
2144,40,50,Male,Asian,Adopted child,0.007708243888888291
2145,40,50,Male,Asian,Biological child,0.1705657786193708
2146,40,50,Male,Asian,Child-in-law,0.052935679560508576
2147,40,50,Male,Asian,Foster child,0.0
2148,40,50,Male,Asian,Grandchild,0.010246339795023441
2149,40,50,Male,Asian,Opp-sex partner,0.0758574369159572
2150,40,50,Male,Asian,Opp-sex spouse,0.0996133540470916
2151,40,50,Male,Asian,Other nonrelative,0.132624571489883
2152,40,50,Male,Asian,Other relative,0.09847545807173634
2153,40,50,Male,Asian,Parent,0.013734285360194031
2154,40,50,Male,Asian,Parent-in-law,0.00408793074426894
2155,40,50,Male,Asian,Roommate,0.18982928405209953
2156,40,50,Male,Asian,Same-sex partner,0.0070862947796308555
2157,40,50,Male,Asian,Same-sex spouse,0.003641583315487605
2158,40,50,Male,Asian,Sibling,0.11199135630843218
2159,40,50,Male,Asian,Stepchild,0.021602403051427625
2160,40,50,Male,Black,Adopted child,0.0033177641151564507
2161,40,50,Male,Black,Biological child,0.29325345071842157
2162,40,50,Male,Black,Child-in-law,0.0283347420668981
2163,40,50,Male,Black,Foster child,0.0
2164,40,50,Male,Black,Grandchild,0.01234633498377227
2165,40,50,Male,Black,Opp-sex partner,0.15373995448570066
2166,40,50,Male,Black,Opp-sex spouse,0.09777688114442368
2167,40,50,Male,Black,Other nonrelative,0.11331463824722394
2168,40,50,Male,Black,Other relative,0.08885932779046629
2169,40,50,Male,Black,Parent,0.006225545661180589
2170,40,50,Male,Black,Parent-in-law,0.001822850895396108
2171,40,50,Male,Black,Roommate,0.10648633797110832
2172,40,50,Male,Black,Same-sex partner,0.003069553180963033
2173,40,50,Male,Black,Same-sex spouse,0.0015897984857169646
2174,40,50,Male,Black,Sibling,0.07804695863711118
2175,40,50,Male,Black,Stepchild,0.011815861616460727
2176,40,50,Male,Latino,Adopted child,0.005898378413112914
2177,40,50,Male,Latino,Biological child,0.16118263288209586
2178,40,50,Male,Latino,Child-in-law,0.03666733046342082
2179,40,50,Male,Latino,Foster child,0.0
2180,40,50,Male,Latino,Grandchild,0.007824886071630073
2181,40,50,Male,Latino,Opp-sex partner,0.12910143336590882
2182,40,50,Male,Latino,Opp-sex spouse,0.09803828180073042
2183,40,50,Male,Latino,Other nonrelative,0.13922756893440363
2184,40,50,Male,Latino,Other relative,0.09276288665017308
2185,40,50,Male,Latino,Parent,0.022024089611694272
2186,40,50,Male,Latino,Parent-in-law,0.0031542082288216265
2187,40,50,Male,Latino,Roommate,0.19721965801672128
2188,40,50,Male,Latino,Same-sex partner,0.005430493518904285
2189,40,50,Male,Latino,Same-sex spouse,0.00279578633691158
2190,40,50,Male,Latino,Sibling,0.08218209342611765
2191,40,50,Male,Latino,Stepchild,0.01649027227935358
2192,40,50,Male,Multiracial or Other,Adopted child,0.0054497242609653955
2193,40,50,Male,Multiracial or Other,Biological child,0.2368903574467084
2194,40,50,Male,Multiracial or Other,Child-in-law,0.03723673487252174
2195,40,50,Male,Multiracial or Other,Foster child,0.0
2196,40,50,Male,Multiracial or Other,Grandchild,0.0072246230787310715
2197,40,50,Male,Multiracial or Other,Opp-sex partner,0.1893022830900663
2198,40,50,Male,Multiracial or Other,Opp-sex spouse,0.08289724396342753
2199,40,50,Male,Multiracial or Other,Other nonrelative,0.16858033638054792
2200,40,50,Male,Multiracial or Other,Other relative,0.05227568459114474
2201,40,50,Male,Multiracial or Other,Parent,0.009871692462568374
2202,40,50,Male,Multiracial or Other,Parent-in-law,0.0029227443498117288
2203,40,50,Male,Multiracial or Other,Roommate,0.13403843855962866
2204,40,50,Male,Multiracial or Other,Same-sex partner,0.0050200309067934
2205,40,50,Male,Multiracial or Other,Same-sex spouse,0.0025861186398417804
2206,40,50,Male,Multiracial or Other,Sibling,0.05048097985546847
2207,40,50,Male,Multiracial or Other,Stepchild,0.015223007541774391
2208,40,50,Male,NHOPI,Adopted child,0.0067558111567048084
2209,40,50,Male,NHOPI,Biological child,0.2512532900474198
2210,40,50,Male,NHOPI,Child-in-law,0.0463153302853828
2211,40,50,Male,NHOPI,Foster child,0.0
2212,40,50,Male,NHOPI,Grandchild,0.008972061780167465
2213,40,50,Male,NHOPI,Opp-sex partner,0.15382523602004353
2214,40,50,Male,NHOPI,Opp-sex spouse,0.09407809258921056
2215,40,50,Male,NHOPI,Other nonrelative,0.12952495111662643
2216,40,50,Male,NHOPI,Other relative,0.06487891777036707
2217,40,50,Male,NHOPI,Parent,0.012105404273080576
2218,40,50,Male,NHOPI,Parent-in-law,0.003596563900494143
2219,40,50,Male,NHOPI,Roommate,0.13768801816682785
2220,40,50,Male,NHOPI,Same-sex partner,0.006214937576670214
2221,40,50,Male,NHOPI,Same-sex spouse,0.003196486849501601
2222,40,50,Male,NHOPI,Sibling,0.06268272888574251
2223,40,50,Male,NHOPI,Stepchild,0.01891216958176061
2224,40,50,Male,White,Adopted child,0.008195633024842287
2225,40,50,Male,White,Biological child,0.27187953250662006
2226,40,50,Male,White,Child-in-law,0.0550775519539731
2227,40,50,Male,White,Foster child,0.0
2228,40,50,Male,White,Grandchild,0.00966593332368694
2229,40,50,Male,White,Opp-sex partner,0.16449932980225568
2230,40,50,Male,White,Opp-sex spouse,0.09145195708327394
2231,40,50,Male,White,Other nonrelative,0.1288539596013429
2232,40,50,Male,White,Other relative,0.04789660890082527
2233,40,50,Male,White,Parent,0.009661705354176625
2234,40,50,Male,White,Parent-in-law,0.002855679325124698
2235,40,50,Male,White,Roommate,0.1269113120806025
2236,40,50,Male,White,Same-sex partner,0.006057154490992967
2237,40,50,Male,White,Same-sex spouse,0.0032649361366807374
2238,40,50,Male,White,Sibling,0.05049075716570428
2239,40,50,Male,White,Stepchild,0.023237949249897905
2240,50,60,Female,AIAN,Adopted child,0.003344716708863207
2241,50,60,Female,AIAN,Biological child,0.26862422431829697
2242,50,60,Female,AIAN,Child-in-law,0.01462584346657714
2243,50,60,Female,AIAN,Foster child,0.0
2244,50,60,Female,AIAN,Grandchild,0.0010078859776064411
2245,50,60,Female,AIAN,Opp-sex partner,0.09437197344641492
2246,50,60,Female,AIAN,Opp-sex spouse,0.13177847376134505
2247,50,60,Female,AIAN,Other nonrelative,0.11003986522444496
2248,50,60,Female,AIAN,Other relative,0.0624107779500212
2249,50,60,Female,AIAN,Parent,0.10494392865412515
2250,50,60,Female,AIAN,Parent-in-law,0.028947224645100994
2251,50,60,Female,AIAN,Roommate,0.0921463781607907
2252,50,60,Female,AIAN,Same-sex partner,0.003825576140845316
2253,50,60,Female,AIAN,Same-sex spouse,0.0049852363798040394
2254,50,60,Female,AIAN,Sibling,0.07171771913081817
2255,50,60,Female,AIAN,Stepchild,0.007230176034945741
2256,50,60,Female,Asian,Adopted child,0.0037495970478015586
2257,50,60,Female,Asian,Biological child,0.05705078126119259
2258,50,60,Female,Asian,Child-in-law,0.01639178761664345
2259,50,60,Female,Asian,Foster child,0.0
2260,50,60,Female,Asian,Grandchild,0.0011326440104566197
2261,50,60,Female,Asian,Opp-sex partner,0.0660472134342497
2262,50,60,Female,Asian,Opp-sex spouse,0.23555576052131283
2263,50,60,Female,Asian,Other nonrelative,0.13829539532608132
2264,50,60,Female,Asian,Other relative,0.06639172564391582
2265,50,60,Female,Asian,Parent,0.17247469574111746
2266,50,60,Female,Asian,Parent-in-law,0.061100552886416915
2267,50,60,Female,Asian,Roommate,0.09677152350928492
2268,50,60,Female,Asian,Same-sex partner,0.0042877193799320465
2269,50,60,Female,Asian,Same-sex spouse,0.005598417499109609
2270,50,60,Female,Asian,Sibling,0.06703961308123908
2271,50,60,Female,Asian,Stepchild,0.008112573041246011
2272,50,60,Female,Black,Adopted child,0.0025718510066766727
2273,50,60,Female,Black,Biological child,0.18276705660429665
2274,50,60,Female,Black,Child-in-law,0.01125487801352929
2275,50,60,Female,Black,Foster child,0.0
2276,50,60,Female,Black,Grandchild,0.0007697385205086176
2277,50,60,Female,Black,Opp-sex partner,0.08310165169432404
2278,50,60,Female,Black,Opp-sex spouse,0.11953347046798019
2279,50,60,Female,Black,Other nonrelative,0.11302110484915874
2280,50,60,Female,Black,Other relative,0.09732973094590315
2281,50,60,Female,Black,Parent,0.16353731833128768
2282,50,60,Female,Black,Parent-in-law,0.02206764094890644
2283,50,60,Female,Black,Roommate,0.08142889858852326
2284,50,60,Female,Black,Same-sex partner,0.0029434027718568045
2285,50,60,Female,Black,Same-sex spouse,0.0038147504954597795
2286,50,60,Female,Black,Sibling,0.11031271587579235
2287,50,60,Female,Black,Stepchild,0.005545790885796339
2288,50,60,Female,Latino,Adopted child,0.0027700309102059047
2289,50,60,Female,Latino,Biological child,0.10942978833580455
2290,50,60,Female,Latino,Child-in-law,0.01211926829392808
2291,50,60,Female,Latino,Foster child,0.0
2292,50,60,Female,Latino,Grandchild,0.0008308048148955372
2293,50,60,Female,Latino,Opp-sex partner,0.07392142702525516
2294,50,60,Female,Latino,Opp-sex spouse,0.14701214745764868
2295,50,60,Female,Latino,Other nonrelative,0.11499818182995748
2296,50,60,Female,Latino,Other relative,0.0880847258208531
2297,50,60,Female,Latino,Parent,0.19823837559540897
2298,50,60,Female,Latino,Parent-in-law,0.04369089903733754
2299,50,60,Female,Latino,Roommate,0.11002910693067992
2300,50,60,Female,Latino,Same-sex partner,0.0031696115829738547
2301,50,60,Female,Latino,Same-sex spouse,0.004114889050679671
2302,50,60,Female,Latino,Sibling,0.08561303871194617
2303,50,60,Female,Latino,Stepchild,0.005977704602425384
2304,50,60,Female,Multiracial or Other,Adopted child,0.0031471457666184433
2305,50,60,Female,Multiracial or Other,Biological child,0.20839217618431488
2306,50,60,Female,Multiracial or Other,Child-in-law,0.013764109240055944
2307,50,60,Female,Multiracial or Other,Foster child,0.0
2308,50,60,Female,Multiracial or Other,Grandchild,0.000947007337305889
2309,50,60,Female,Multiracial or Other,Opp-sex partner,0.08875696363479071
2310,50,60,Female,Multiracial or Other,Opp-sex spouse,0.13275682353559493
2311,50,60,Female,Multiracial or Other,Other nonrelative,0.12603918086165217
2312,50,60,Female,Multiracial or Other,Other relative,0.058687317185249374
2313,50,60,Female,Multiracial or Other,Parent,0.09856120603711675
2314,50,60,Female,Multiracial or Other,Parent-in-law,0.027188567650404435
2315,50,60,Female,Multiracial or Other,Roommate,0.1592215350854623
2316,50,60,Female,Multiracial or Other,Same-sex partner,0.0036000624134859627
2317,50,60,Female,Multiracial or Other,Same-sex spouse,0.004686020121605902
2318,50,60,Female,Multiracial or Other,Sibling,0.06745229542672937
2319,50,60,Female,Multiracial or Other,Stepchild,0.006799589519612963
2320,50,60,Female,NHOPI,Adopted child,0.0037805166924238433
2321,50,60,Female,NHOPI,Biological child,0.17214888313533683
2322,50,60,Female,NHOPI,Child-in-law,0.01652664811921921
2323,50,60,Female,NHOPI,Foster child,0.0
2324,50,60,Female,NHOPI,Grandchild,0.0011421714520117993
2325,50,60,Female,NHOPI,Opp-sex partner,0.10675750480725775
2326,50,60,Female,NHOPI,Opp-sex spouse,0.1492441326105512
2327,50,60,Female,NHOPI,Other nonrelative,0.1244342364390229
2328,50,60,Female,NHOPI,Other relative,0.0706239496166826
2329,50,60,Female,NHOPI,Parent,0.11902287167063966
2330,50,60,Female,NHOPI,Parent-in-law,0.0328264519313871
2331,50,60,Female,NHOPI,Roommate,0.10421807034633046
2332,50,60,Female,NHOPI,Same-sex partner,0.004323012041582481
2333,50,60,Female,NHOPI,Same-sex spouse,0.005645244523071316
2334,50,60,Female,NHOPI,Sibling,0.08112634724074899
2335,50,60,Female,NHOPI,Stepchild,0.008179959373733874
2336,50,60,Female,White,Adopted child,0.004167849779044534
2337,50,60,Female,White,Biological child,0.1898237960418481
2338,50,60,Female,White,Child-in-law,0.017616780287687994
2339,50,60,Female,White,Foster child,0.0
2340,50,60,Female,White,Grandchild,0.00137732656820558
2341,50,60,Female,White,Opp-sex partner,0.12284610666515956
2342,50,60,Female,White,Opp-sex spouse,0.1477695596968927
2343,50,60,Female,White,Other nonrelative,0.12768051845438236
2344,50,60,Female,White,Other relative,0.06280701778607417
2345,50,60,Female,White,Parent,0.09172045346878248
2346,50,60,Female,White,Parent-in-law,0.031594461277512254
2347,50,60,Female,White,Roommate,0.10712792675358918
2348,50,60,Female,White,Same-sex partner,0.005008109765589308
2349,50,60,Female,White,Same-sex spouse,0.006201917747793471
2350,50,60,Female,White,Sibling,0.07557889110099587
2351,50,60,Female,White,Stepchild,0.008679284606442423
2352,50,60,Male,AIAN,Adopted child,0.005263798378717837
2353,50,60,Male,AIAN,Biological child,0.19361364370945455
2354,50,60,Male,AIAN,Child-in-law,0.024439149141979418
2355,50,60,Male,AIAN,Foster child,0.0
2356,50,60,Male,AIAN,Grandchild,0.0007213488858002831
2357,50,60,Male,AIAN,Opp-sex partner,0.12244501681063973
2358,50,60,Male,AIAN,Opp-sex spouse,0.12111454306736569
2359,50,60,Male,AIAN,Other nonrelative,0.15662047590411565
2360,50,60,Male,AIAN,Other relative,0.07447323850211339
2361,50,60,Male,AIAN,Parent,0.046866115621251855
2362,50,60,Male,AIAN,Parent-in-law,0.014164935814339759
2363,50,60,Male,AIAN,Roommate,0.12590534011025403
2364,50,60,Male,AIAN,Same-sex partner,0.0063176004109664
2365,50,60,Male,AIAN,Same-sex spouse,0.004793502078285486
2366,50,60,Male,AIAN,Sibling,0.09413814948328005
2367,50,60,Male,AIAN,Stepchild,0.009123142081435848
2368,50,60,Male,Asian,Adopted child,0.0028541781072389904
2369,50,60,Male,Asian,Biological child,0.08220848850149202
2370,50,60,Male,Asian,Child-in-law,0.013239130541828136
2371,50,60,Male,Asian,Foster child,0.0
2372,50,60,Male,Asian,Grandchild,0.0003987140721334097
2373,50,60,Male,Asian,Opp-sex partner,0.0666215920485559
2374,50,60,Male,Asian,Opp-sex spouse,0.15562525140638026
2375,50,60,Male,Asian,Other nonrelative,0.12779773080951715
2376,50,60,Male,Asian,Other relative,0.1078899324702879
2377,50,60,Male,Asian,Parent,0.16137953210684594
2378,50,60,Male,Asian,Parent-in-law,0.007955708709215407
2379,50,60,Male,Asian,Roommate,0.1412573542312227
2380,50,60,Male,Asian,Same-sex partner,0.0034229758959354586
2381,50,60,Male,Asian,Same-sex spouse,0.00262591628308219
2382,50,60,Male,Asian,Sibling,0.12175690813214214
